12.9214529045,77.6209509373
12.9214529045,77.6209509373
12.9215993047,77.6211869717
12.9216019189,77.62106359
12.9215444046,77.6208490133
12.9214712045,77.6207578182
12.9214189188,77.6206612587
12.9226737744,77.6227426529
12.9226685459,77.6226890087
12.9226737744,77.6225870848
12.9225064607,77.6225978136
12.9223286898,77.6225763559
12.9223391469,77.6225602627
12.9223391469,77.6225548983
12.9222607185,77.6224046946
12.9228724593,77.6232361794
12.9229352019,77.623423934
12.9228776879,77.6229035854
12.9228620023,77.6231718063
12.9237090256,77.6265352964
12.9237403968,77.6264548302
12.9237194827,77.6263475418
12.9237299397,77.6262080669
12.9236776544,77.6261115074
12.9236776544,77.6260954142
12.9236881115,77.6260954142
12.9237247112,77.62604177
12.9236096835,77.6260042191
12.9234423704,77.6257359982
12.9234109992,77.6257359982
12.9231966291,77.6245611906
12.9231966291,77.6245558262
12.9232593716,77.6244592667
12.9231704864,77.624309063
12.9231234295,77.6241374016
12.9230659155,77.6234990358
12.9230659155,77.623488307
12.9231286581,77.6233917475
12.9231443437,77.6233863831
12.9230554585,77.6233059168
12.9230345443,77.6232790947
12.9230293157,77.6232361794
12.9230345443,77.6232361794
12.9230554585,77.6232147217
12.923060687,77.6231396198
12.9230136301,77.6231235266
12.9229508876,77.6230537891
12.9228620023,77.6227962971
12.9228567737,77.6227426529
12.9228829164,77.6227641106
12.9227731169,77.622667551
12.92272606,77.622667551
12.9227051458,77.6226782799
12.9227940311,77.622705102
12.9228410881,77.6227104664
12.9228776879,77.6227104664
12.9228933735,77.6227104664
12.9229038306,77.6227104664
12.9228097168,77.622667551
12.9228097168,77.6227480173
12.9228358595,77.6227533817
12.9228567737,77.6227533817
12.9228829164,77.6227319241
12.9227940311,77.6226568222
12.9227574313,77.6226997375
12.9227574313,77.6227211952
12.9227731169,77.6227587461
12.9227992597,77.6227104664
12.9227888026,77.622640729
12.9227626598,77.6226085424
12.9227365171,77.6225924492
12.9227208314,77.6225978136
12.9227051458,77.6226085424
12.9226999172,77.6226782799
12.9227678884,77.6227265596
12.922783574,77.6226836443
12.922783574,77.6226729155
12.9227522027,77.6226139069
12.9227522027,77.6226997375
12.9227626598,77.6227158308
12.922783574,77.6226729155
12.9227888026,77.6225870848
12.9227208314,77.6225334406
12.9226737744,77.622640729
12.9226946887,77.6226782799
12.9227365171,77.6226782799
12.9227469742,77.622667551
12.9227626598,77.6225924492
12.9227574313,77.6225763559
12.9227156029,77.6225548983
12.9226528602,77.622603178
12.9227783455,77.6226139069
12.9228097168,77.6225709915
12.9227469742,77.6225763559
12.9227312885,77.6225495338
12.9225953461,77.6225334406
12.922537832,77.622667551
12.9225169178,77.6225227118
12.9225064607,77.6225119829
12.9224698608,77.6224905252
12.9224594037,77.6225227118
12.9224698608,77.6225548983
12.9225430606,77.6225602627
12.9225535177,77.6225495338
12.9225535177,77.622538805
12.9225169178,77.622474432
12.9224698608,77.622474432
12.9224332609,77.622474432
12.922396661,77.6225012541
12.922396661,77.6225334406
12.922443718,77.6225602627
12.9225692034,77.6225227118
12.922396661,77.6224690676
12.922396661,77.6225012541
12.9224071181,77.6225495338
12.9224175753,77.6225548983
12.9224750894,77.6225280762
12.9224803179,77.6224315166
12.9224384895,77.6223993301
12.9223705182,77.6224690676
12.922443718,77.6225441694
12.9225430606,77.6225924492
12.922631946,77.6224690676
12.9223391469,77.6224261522
12.9223391469,77.6225066185
12.922443718,77.6225495338
12.9225169178,77.6225280762
12.922537832,77.6224583387
12.9223705182,77.6223242283
12.922098633,77.6218789816
12.9221038616,77.621884346
12.922098633,77.6218628883
12.9220881759,77.6218521595
12.9220568045,77.6219165325
12.9221038616,77.6219433546
12.9221038616,77.6219379902
12.9221195473,77.6218467951
12.9220934045,77.621884346
12.9221247759,77.6219379902
12.9221979757,77.6219969988
12.9220045189,77.6218467951
12.9220306617,77.6219165325
12.9220672617,77.6219594479
12.9220934045,77.6219272614
12.9220881759,77.6218897104
12.9220777188,77.6218736172
12.9220097474,77.621819973
12.9219626903,77.6218575239
12.9221613758,77.6219809055
12.9221875186,77.6219916344
12.9220620331,77.6219433546
12.9220881759,77.6220023632
12.9221143187,77.6220291853
12.9221038616,77.6219058037
12.9220777188,77.6218789816
12.9220358903,77.6218414307
12.9220097474,77.6218253374
12.9220306617,77.6217448711
12.9217587761,77.6213425398
12.9216908047,77.6213371754
12.9217692333,77.6213425398
12.9217692333,77.6213479042
12.9217796904,77.6213479042
12.9218319761,77.6212781668
12.9218372047,77.6212781668
12.9218528904,77.6212781668
12.921858119,77.6212781668
12.9218372047,77.6212245226
12.921784919,77.6212513447
12.9217169476,77.6212191582
12.9217901476,77.6211547852
12.921784919,77.6210153103
12.9217012618,77.6210153103
12.9216960333,77.6211279631
12.9217012618,77.6212245226
12.9217064904,77.6212781668
12.9217221761,77.6213210821
12.9217221761,77.621331811
12.9218058333,77.6214283705
12.9218110618,77.6213264465
12.9218006047,77.6212888956
12.9217796904,77.6212567091
12.9217535476,77.6211869717
12.9217430904,77.6210582256
12.9217430904,77.6210099459
12.9218267476,77.6210260391
12.9217692333,77.6213425398
12.9217274047,77.6212513447
12.9217169476,77.6212191582
12.9217012618,77.6211172342
12.9216855761,77.6210743189
12.9216855761,77.621036768
12.9216646618,77.6210474968
12.9216489761,77.6211279631
12.9216489761,77.6212030649
12.9217326333,77.6212835312
12.9218162904,77.6213479042
12.9218894904,77.6214069128
12.9217535476,77.6210099459
12.9217064904,77.6209080219
12.9215600903,77.620870471
12.9214712045,77.6207900047
12.9214921189,77.6207846403
12.9215339475,77.6208919287
12.9215444046,77.6208114624
12.921539176,77.6207792759
12.9215339475,77.620511055
12.9215444046,77.6204842329
12.9214293759,77.6203179359
12.9214450617,77.6203072071
12.9215130332,77.6204198599
12.9215078046,77.6205432415
12.9214084616,77.6205432415
12.9215548618,77.6209455729
12.9215966904,77.6210045815
12.921711719,77.6213264465
12.9217378618,77.6214337349
12.92369334,77.6261383295
12.9237560824,77.6262187958
12.9238188247,77.6265728474
12.9237090256,77.6264816523
12.9236201406,77.6261383295
12.9236462833,77.6262617111
12.92369334,77.6265406609
12.9235417126,77.6267874241
12.9235783123,77.6268625259
12.9237508539,77.6269322634
12.9237613109,77.6269322634
12.9237613109,77.626926899
12.9237769965,77.6268464327
12.9237769965,77.6268035173
12.9237508539,77.6267874241
12.9237351683,77.6267874241
12.9237508539,77.6267927885
12.9237560824,77.6267927885
12.9237613109,77.6267927885
12.9237665395,77.6268464327
12.9237037971,77.6268410683
12.92369334,77.6268196106
12.9236410547,77.626824975
12.9236462833,77.6268571615
12.9236724259,77.6269054413
12.9237142542,77.6269590855
12.9237613109,77.6270020008
12.9238397389,77.6268625259
12.9238031392,77.6267659664
12.9239233953,77.6268625259
12.9238292818,77.6268947124
12.9237403968,77.6268947124
12.923682883,77.6269161701
12.9236619688,77.626926899
12.9236358262,77.6269859076
12.9239691449,77.6282089949
12.924000516,77.6282036304
12.9240031303,77.6282224059
12.9239534593,77.6282277703
12.9239116311,77.6282170415
12.9239325452,77.6282411814
12.924000516,77.6283082366
12.9240214301,77.6283216476
12.9239926732,77.6283457875
12.9239979018,77.6283350587
12.92403973,77.6283860207
12.9239639164,77.628364563
12.9239586878,77.6283457875
12.9239482308,77.6283216476
12.9239377737,77.6282545924
12.923940388,77.6281929016
12.9239586878,77.6281258464
12.9239952875,77.6280936599
12.9240057446,77.6281043887
12.9240057446,77.6281070709
12.924000516,77.6281446218
12.9239691449,77.6281768084
12.9239613021,77.6281875372
12.9240057446,77.6281821728
12.9240188159,77.6281794906
12.9239952875,77.628198266
12.9239796019,77.6282224059
12.9239926732,77.6282706857
12.9240318872,77.6282733679
12.9240920152,77.6282411814
12.9239874447,77.6281312108
12.9239613021,77.6281660795
12.9239586878,77.6282089949
12.9239639164,77.6282545924
12.9240031303,77.6282680035
12.9240031303,77.6282599568
12.9239848305,77.6282304525
12.9239194739,77.6282197237
12.9239560736,77.628235817
12.9239534593,77.6282384992
12.9240266587,77.6282224059
12.9239769877,77.6282089949
12.9239377737,77.6282277703
12.9240606441,77.6283082366
12.9240789439,77.6282867789
12.9239822162,77.6282036304
12.923950845,77.6282465458
12.9239822162,77.6282331347
12.923990059,77.6281929016
12.9239952875,77.6281553507
12.9239952875,77.628133893
12.9239952875,77.628120482
12.923990059,77.6281285286
12.9240083588,77.6281607151
12.9240135873,77.6281687617
12.924050187,77.6281365752
12.924050187,77.6281070709
12.9240266587,77.6280722022
12.9240162016,77.6281177998
12.9240449585,77.6281070709
12.924050187,77.6280614734
12.9240711011,77.6281231642
12.92403973,77.6281177998
12.92403973,77.6281660795
12.9240475727,77.628184855
12.9240867867,77.6282224059
12.9240475727,77.6281473041
12.9239979018,77.6281633973
12.9239848305,77.6282036304
12.9239796019,77.6282438636
12.9239822162,77.6282680035
12.9239979018,77.6282545924
12.9239926732,77.6282250881
12.923990059,77.6282170415
12.9239482308,77.628235817
12.9239456165,77.6282438636
12.9240057446,77.6282706857
12.9240318872,77.6282250881
12.9240345014,77.6281929016
12.9240292729,77.6281714439
12.9239926732,77.6281580329
12.9239665306,77.6281607151
12.9239534593,77.6281687617
12.9239482308,77.6281821728
12.9239456165,77.628198266
12.9239456165,77.6282411814
12.9239482308,77.6282599568
12.9240057446,77.6282653213
12.9240162016,77.6282438636
12.9240162016,77.6282036304
12.9240135873,77.6281875372
12.9239822162,77.6281714439
12.9239769877,77.6281821728
12.9239769877,77.6282224059
12.9239848305,77.628249228
12.9239926732,77.6282787323
12.9240292729,77.6283484697
12.9240632583,77.6283860207
12.9241286148,77.6283538342
12.9240292729,77.6282438636
12.9240162016,77.6282438636
12.9239979018,77.6282814145
12.924000516,77.6283296943
12.9240162016,77.6283484697
12.9240684868,77.6283726096
12.9240449585,77.6283216476
12.9240162016,77.6283511519
12.9240135873,77.6283806562
12.9240214301,77.6284047961
12.9240554155,77.6283860207
12.9240632583,77.6283377409
12.9240528013,77.6283082366
12.9240475727,77.6283055544
12.9240188159,77.6283404231
12.9240188159,77.6283511519
12.9240240444,77.6283618808
12.9240449585,77.6283833385
12.9240632583,77.6283913851
12.9241573717,77.6284021139
12.9241155435,77.628428936
12.9240867867,77.6284772158
12.9240214301,77.6284664869
12.9239665306,77.6283538342
12.9240083588,77.628364563
12.9240318872,77.628364563
12.9240606441,77.6283404231
12.9240763296,77.628313601
12.9240815581,77.628313601
12.9240711011,77.6283082366
12.9240475727,77.62830019
12.9240057446,77.6282921433
12.9239247024,77.6282840967
12.9239952875,77.6282599568
12.92403973,77.6282411814
12.9240528013,77.6282277703
12.9240554155,77.6282089949
12.9240449585,77.6281714439
12.9240345014,77.6281580329
12.9239874447,77.628120482
12.9239560736,77.628133893
12.9239586878,77.6281633973
12.9239743734,77.6281794906
12.9239874447,77.6281902194
12.9240057446,77.6281929016
12.9240135873,77.6281902194
12.9240449585,77.6281580329
12.924050187,77.6281177998
12.924050187,77.6281070709
12.9240345014,77.6280668378
12.9239926732,77.628082931
12.9239874447,77.6281017065
12.9239822162,77.6281365752
12.9239822162,77.6281660795
12.9239848305,77.6281741261
12.9239979018,77.6281929016
12.9240109731,77.6282116771
12.9240632583,77.6282545924
12.9241077008,77.6282814145
12.9240972437,77.6284262538
12.9240841724,77.6284852624
12.9241024722,77.6284825802
12.9241469147,77.6284664869
12.92403973,77.6282277703
12.9239874447,77.6281821728
12.9239743734,77.6281741261
12.9239560736,77.6281526685
12.9239743734,77.6281285286
12.9239979018,77.6281177998
12.9240135873,77.6282116771
12.9240135873,77.6282438636
12.9240135873,77.6282733679
12.9240214301,77.6283404231
12.9240292729,77.6283752918
12.9240371157,77.6284128428
12.9240658726,77.6285094023
12.9241364576,77.628428936
12.9240920152,77.6283806562
12.9240606441,77.6283994317
12.9240920152,77.6284906268
12.9240789439,77.628442347
12.9241416862,77.6284182072
12.9241495289,77.6284128428
12.9240266587,77.6283672452
12.9240345014,77.6283538342
12.9240528013,77.6283377409
12.9240789439,77.6282975078
12.9240867867,77.6282921433
12.924050187,77.6283028722
12.9240083588,77.6283243299
12.9239952875,77.6283296943
12.9239691449,77.6283109188
12.9240057446,77.6282680035
12.9240371157,77.6282545924
12.9240763296,77.6282250881
12.9240240444,77.628198266
12.9239874447,77.6282089949
12.9239613021,77.6281794906
12.9239613021,77.6281687617
12.9239717591,77.6281553507
12.9239979018,77.628133893
12.924000516,77.628133893
12.9240528013,77.6281553507
12.924050187,77.6281151175
12.9240292729,77.6280722022
12.9239848305,77.6280802488
12.9239874447,77.6280856133
12.923990059,77.6280856133
12.9239952875,77.6280963421
12.9239952875,77.6280936599
12.9240057446,77.6280936599
12.9240737154,77.628082931
12.9240763296,77.6280909777
12.9240266587,77.6281151175
12.9239874447,77.6281285286
12.9239482308,77.6281553507
12.9239430023,77.6281660795
12.9239299309,77.6281392574
12.9239325452,77.6281446218
12.923950845,77.6281794906
12.9239613021,77.6282036304
12.9239796019,77.6282599568
12.9239796019,77.6282787323
12.9239822162,77.6283243299
12.9239822162,77.628313601
12.9239796019,77.6282304525
12.9239482308,77.6281124353
12.923940388,77.6280775666
12.9240109731,77.6282170415
12.9240371157,77.6283377409
12.9240475727,77.6283752918
12.924050187,77.6284047961
12.9241233863,77.6284182072
