12.9232842072,77.5934100151
12.9232842072,77.5934100151
12.9232966249,77.5935401022
12.9232900893,77.5935441256
12.9232992392,77.5935508311
12.9233345319,77.5935387611
12.9233397604,77.5935414433
12.9233410675,77.59353742
12.9233449889,77.5935414433
12.9233528317,77.5935401022
12.9235809266,77.5935602188
12.9237168684,77.5937747955
12.9239678378,77.5941181183
12.9234005421,77.5951266289
12.9233482568,77.5951963663
12.9232593716,77.5951051712
12.926608229,77.5970685482
12.9266814275,77.5970041752
12.9266291428,77.5969719887
12.9267859969,77.597014904
12.9267964538,77.597014904
12.9268069107,77.5969719887
12.9268487385,77.5970256329
12.9268905662,77.597079277
12.9268905662,77.5971543789
12.9206503165,77.5981146097
12.9206764595,77.5981146097
12.9207078311,77.5980770588
12.920618945,77.59806633
12.9207444312,77.5980234146
12.9194372797,77.5969398022
12.9192647352,77.5968807936
12.9192647352,77.5970041752
12.919280421,77.5970417261
12.9192281348,77.5969183445
12.9168621711,77.5979161263
12.9168412564,77.5978195667
12.9169458298,77.5978517532
12.9170085739,77.5978410244
12.917165434,77.5978088379
12.9172072633,77.5978517532
12.9172072633,77.5977551937
12.917275236,77.59806633
12.917134062,77.5984847546
12.9170085739,77.5951051712
12.9169667445,77.5951373577
12.9169876592,77.5952661037
12.9171549766,77.5950622559
12.9171758913,77.5950944424
12.9171758913,77.5950086117
12.9171863486,77.594987154
12.9172177206,77.5950193405
12.917290922,77.5950086117
12.9173536659,77.5949549675
12.917290922,77.5951051712
12.9170399459,77.5947082043
12.9170504033,77.5946223736
12.9171445193,77.5945258141
12.9172386353,77.5945687294
12.9169040005,77.5945365429
12.9177771873,77.5949764252
12.9165379931,77.5950729847
12.9165170784,77.5949764252
12.9162974737,77.5949120522
12.9143628525,77.5947511196
12.9145929163,77.5948476791
12.9146138312,77.5949013233
12.9146347461,77.594858408
12.914655661,77.5948691368
12.914655661,77.594922781
12.9146765758,77.594922781
12.9147393205,77.5950300694
12.9147916077,77.5950622559
12.91482298,77.595051527
12.9148648097,77.5951159
12.9147393205,77.5951373577
12.9150530434,77.5950086117
12.9151889898,77.5980985165
12.9149380117,77.5979053974
12.9147916077,77.5979268551
12.9146452035,77.5977766514
12.9172490926,77.5925195217
12.917290922,77.5925946236
12.917290922,77.5926482677
12.91710269,77.5925838947
12.9170817753,77.5925946236
12.9170817753,77.5926589966
12.9170190312,77.5927126408
12.9168726284,77.5928092003
12.9292067649,77.5863289833
12.9293113332,77.5864362717
12.9291544808,77.5860500336
12.9289035166,77.5863933563
12.9290185419,77.5866937637
12.9232672144,77.5847840309
12.9229535018,77.5850844383
12.9226816173,77.5851488113
12.9223469897,77.5850200653
12.9236854972,77.5802779198
12.9237534681,77.5802779198
12.9237639252,77.5802671909
12.9237743823,77.5802671909
12.9237952964,77.5802993774
12.9237848393,77.5802242756
12.9237639252,77.5802028179
12.9237848393,77.5801813602
12.9237743823,77.5801706314
12.9238057534,77.5801920891
12.9237952964,77.5801491737
12.9238057534,77.5801491737
12.9238162105,77.5801384449
12.9238162105,77.5801277161
12.9238162105,77.5801062584
12.9237743823,77.5801384449
12.9238162105,77.5800740719
12.9238475816,77.5800740719
12.9237743823,77.5801062584
12.9237534681,77.5801062584
12.9237743823,77.5800848007
12.9238789528,77.5800740719
12.9238162105,77.5802457333
12.9237116399,77.5800955296
12.9238371246,77.5803101063
12.9237743823,77.5800311565
12.9237743823,77.5800204277
12.9237743823,77.5799775124
12.9238580387,77.5801813602
12.9238894099,77.5801920891
12.9238894099,77.5801920891
12.9238789528,77.5801491737
